utc,video_id,title,views,channel_subs
2026-08-02T17:40:11+00:00,gTQtX11PFnk,My Ex Crashed My Date… Pretending to Be My SISTER 😭,4,6
2026-08-02T17:40:11+00:00,Lr_wsAOKx88,I Faked Being Hypnotized… and Got Suspended For It 😭,34,6
2026-08-02T17:40:11+00:00,ca-Ml6yiPwQ,I Took Shrooms Right Before Thanksgiving Dinner 😭,,6
2026-08-02T17:40:11+00:00,0FEnfmRaS0k,"GTA 6 Rumors Are Getting INSANE — Hostages, Hurricanes & Mor",1200,6
2026-08-02T17:40:11+00:00,5ZaAqXspE0Q,My Card Declined at McDonald's… On a FIRST DATE 💀,6,6
2026-08-02T17:40:11+00:00,Id1ipnvBNg8,GTA 5 Came Out on the PS3. Let That Sink In 💀,8,6
2026-08-02T17:40:11+00:00,SSbpXRKXyK0,I Took Acid For the First Time… In MATH CLASS 💀,580,6
2026-08-02T17:40:11+00:00,rHrFotZGnEY,GTA Made Me FAIL My Driving Test 💀,17,6
2026-08-02T17:40:11+00:00,th58tQr8zhY,My Brother SOLD My GTA Account… For This 😭,1200,6
2026-08-02T19:24:27+00:00,x7tUlYjrSAU,GTA 5's Single-Player DLC Was REAL — Then It Vanished 😭,1200,6
2026-08-02T19:24:27+00:00,QxnkqQ5gwis,I Paid the Homeless Lady on My Block $40… She Gave Me Crabs ,2,6
2026-08-02T19:24:27+00:00,8tfDniJJZxA,Me and My Brother Were F****** the SAME Girl 😭,4,6
2026-08-02T19:24:27+00:00,q0Lo_voZuLk,The REAL Reason GTA 6 Got Delayed 😭,6,6
2026-08-02T19:24:27+00:00,ia2d3Kae9_c,I Ran Off on My Plug… He Caught Me Walking My Chihuahua 😭,73,6
2026-08-02T19:24:27+00:00,gTQtX11PFnk,My Ex Crashed My Date… Pretending to Be My SISTER 😭,4,6
2026-08-02T19:24:27+00:00,Lr_wsAOKx88,I Faked Being Hypnotized… and Got Suspended For It 😭,34,6
2026-08-02T19:24:27+00:00,ca-Ml6yiPwQ,I Took Shrooms Right Before Thanksgiving Dinner 😭,,6
2026-08-02T19:24:27+00:00,0FEnfmRaS0k,"GTA 6 Rumors Are Getting INSANE — Hostages, Hurricanes & Mor",1200,6
2026-08-02T19:24:27+00:00,5ZaAqXspE0Q,My Card Declined at McDonald's… On a FIRST DATE 💀,6,6
2026-08-02T19:24:27+00:00,Id1ipnvBNg8,GTA 5 Came Out on the PS3. Let That Sink In 💀,8,6
2026-08-02T19:24:27+00:00,SSbpXRKXyK0,I Took Acid For the First Time… In MATH CLASS 💀,580,6
2026-08-02T19:24:27+00:00,rHrFotZGnEY,GTA Made Me FAIL My Driving Test 💀,17,6
2026-08-02T19:24:27+00:00,th58tQr8zhY,My Brother SOLD My GTA Account… For This 😭,1200,6
2026-08-02T20:32:10+00:00,x7tUlYjrSAU,GTA 5's Single-Player DLC Was REAL — Then It Vanished 😭,1200,6
2026-08-02T20:32:10+00:00,QxnkqQ5gwis,I Paid the Homeless Lady on My Block $40… She Gave Me Crabs ,2,6
2026-08-02T20:32:10+00:00,8tfDniJJZxA,Me and My Brother Were F****** the SAME Girl 😭,4,6
2026-08-02T20:32:10+00:00,q0Lo_voZuLk,The REAL Reason GTA 6 Got Delayed 😭,6,6
2026-08-02T20:32:10+00:00,ia2d3Kae9_c,I Ran Off on My Plug… He Caught Me Walking My Chihuahua 😭,73,6
2026-08-02T20:32:10+00:00,gTQtX11PFnk,My Ex Crashed My Date… Pretending to Be My SISTER 😭,4,6
2026-08-02T20:32:10+00:00,Lr_wsAOKx88,I Faked Being Hypnotized… and Got Suspended For It 😭,34,6
2026-08-02T20:32:10+00:00,ca-Ml6yiPwQ,I Took Shrooms Right Before Thanksgiving Dinner 😭,,6
2026-08-02T20:32:10+00:00,0FEnfmRaS0k,"GTA 6 Rumors Are Getting INSANE — Hostages, Hurricanes & Mor",1200,6
2026-08-02T20:32:10+00:00,5ZaAqXspE0Q,My Card Declined at McDonald's… On a FIRST DATE 💀,6,6
2026-08-02T20:32:10+00:00,Id1ipnvBNg8,GTA 5 Came Out on the PS3. Let That Sink In 💀,8,6
2026-08-02T20:32:10+00:00,SSbpXRKXyK0,I Took Acid For the First Time… In MATH CLASS 💀,580,6
2026-08-02T20:32:10+00:00,rHrFotZGnEY,GTA Made Me FAIL My Driving Test 💀,17,6
2026-08-02T20:32:10+00:00,th58tQr8zhY,My Brother SOLD My GTA Account… For This 😭,1200,6
2026-08-02T21:31:15+00:00,x7tUlYjrSAU,GTA 5's Single-Player DLC Was REAL — Then It Vanished 😭,1200,6
2026-08-02T21:31:15+00:00,QxnkqQ5gwis,I Paid the Homeless Lady on My Block $40… She Gave Me Crabs ,2,6
2026-08-02T21:31:15+00:00,8tfDniJJZxA,Me and My Brother Were F****** the SAME Girl 😭,4,6
2026-08-02T21:31:15+00:00,q0Lo_voZuLk,The REAL Reason GTA 6 Got Delayed 😭,6,6
2026-08-02T21:31:15+00:00,ia2d3Kae9_c,I Ran Off on My Plug… He Caught Me Walking My Chihuahua 😭,73,6
2026-08-02T21:31:15+00:00,gTQtX11PFnk,My Ex Crashed My Date… Pretending to Be My SISTER 😭,4,6
2026-08-02T21:31:15+00:00,Lr_wsAOKx88,I Faked Being Hypnotized… and Got Suspended For It 😭,36,6
2026-08-02T21:31:15+00:00,ca-Ml6yiPwQ,I Took Shrooms Right Before Thanksgiving Dinner 😭,,6
2026-08-02T21:31:15+00:00,0FEnfmRaS0k,"GTA 6 Rumors Are Getting INSANE — Hostages, Hurricanes & Mor",1200,6
2026-08-02T21:31:15+00:00,5ZaAqXspE0Q,My Card Declined at McDonald's… On a FIRST DATE 💀,6,6
2026-08-02T21:31:15+00:00,Id1ipnvBNg8,GTA 5 Came Out on the PS3. Let That Sink In 💀,8,6
2026-08-02T21:31:15+00:00,SSbpXRKXyK0,I Took Acid For the First Time… In MATH CLASS 💀,580,6
2026-08-02T21:31:15+00:00,rHrFotZGnEY,GTA Made Me FAIL My Driving Test 💀,17,6
2026-08-02T21:31:15+00:00,th58tQr8zhY,My Brother SOLD My GTA Account… For This 😭,1200,6
